idhor;iddesserte;arriveetheorique;departtheorique;arrivee;depart;fiable;ts_maj;mnemoligne;nomligne;dest;codeparcours;ordre;mnemoarret;nomarret;numarret;coordonnees
268468182;268865537;2021-03-08T09:46:00+01:00;2021-03-08T09:46:00+01:00;2021-03-08T09:35:48+01:00;2021-03-08T09:46:00+01:00;F;2021-03-08T09:36:57+01:00;06;BOUCHEMAINE <> Z I  EST;BOUCHEMAINE CHANTOURTEAU;ZI EST > CHANTOURTEAU 9.0;0;ZIEST;ZI. EST;24046;47.474939,-0.49382358
268474074;268938283;2021-03-08T09:36:11+01:00;2021-03-08T09:36:11+01:00;2021-03-08T09:35:47+01:00;2021-03-08T09:35:47+01:00;F;2021-03-08T09:36:57+01:00;07;HOPITAL <> MONTREUIL JUIGNE;LORRAINE;ALLEMAGNE > LORRAINE D.1;16889;HOTDIEU;HOTEL DIEU;4414;47.479206,-0.55935851
268491218;269232906;2021-03-08T09:34:13+01:00;2021-03-08T09:34:13+01:00;2021-03-08T09:35:11+01:00;2021-03-08T09:35:49+01:00;F;2021-03-08T09:36:57+01:00;12;M-MARCILLE <> ST AUBIN LA SALLE;SAINT AUBIN LA SALLE;M.MARCILLE > ST AUBIN 9.0;4206;GASPALON;GASPALON;21485;47.453259,-0.50696362
268500532;269458693;2021-03-08T09:37:20+01:00;2021-03-08T09:37:20+01:00;2021-03-08T09:35:38+01:00;2021-03-08T09:35:40+01:00;F;2021-03-08T09:36:57+01:00;A;ARDENNE <> ROSERAIE;TEST NOIR;ARD Voie 2 -> BOT1;1654;1BROY;BOIS DU ROY;32629;47.499659,-0.58327662
268453676;268676639;2021-03-08T09:37:00+01:00;2021-03-08T09:37:00+01:00;2021-03-08T09:34:56+01:00;2021-03-08T09:35:23+01:00;F;2021-03-08T09:36:37+01:00;03;MURS ERIGNE <> ADEZIERE SALETTE;MURS ERIGNE;ADEZIERE > MURS 9.0;9036;ANLERO-E;ANDRE LEROY;14800;47.464722,-0.54898767
268481215;269131279;2021-03-08T09:33:29+01:00;2021-03-08T09:33:29+01:00;2021-03-08T09:35:23+01:00;2021-03-08T09:35:23+01:00;F;2021-03-08T09:36:37+01:00;10;ST LEZIN SORGES <> SCHWEITZER;TRELAZE SAINT LEZIN;SCHWEITZER > ST LEZIN 9.0;4948;POIREL-E;POIREL;5240;47.461513,-0.56211291
268500758;269455362;2021-03-08T09:35:00+01:00;2021-03-08T09:35:00+01:00;2021-03-08T09:34:52+01:00;2021-03-08T09:35:23+01:00;F;2021-03-08T09:36:37+01:00;A;ARDENNE <> ROSERAIE;ANGERS ROSERAIE;ARD Voie 1 -> ARO Voie 2 par HDV;452;1BASC;BASCULE;4827;47.508801,-0.59162929
268464018;268775478;2021-03-08T09:35:13+01:00;2021-03-08T09:35:13+01:00;2021-03-08T09:35:07+01:00;2021-03-08T09:35:07+01:00;F;2021-03-08T09:36:17+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS A;5A CIRCULAIRE 9.0;18277;ROCEPI-E;ROC EPINE;17525;47.480269,-0.57584025
268444925;268609072;2021-03-08T09:32:14+01:00;2021-03-08T09:32:14+01:00;2021-03-08T09:34:49+01:00;2021-03-08T09:34:49+01:00;F;2021-03-08T09:35:57+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;TRELAZE QUANTINIERE;ST SYLVAIN > TRELAZE 9.0;17924;LEFEVR-E;LEFEVRE;16289;47.443092,-0.48914675
268456094;268738613;2021-03-08T09:33:48+01:00;2021-03-08T09:33:48+01:00;2021-03-08T09:34:18+01:00;2021-03-08T09:34:36+01:00;F;2021-03-08T09:35:57+01:00;04;BEAUCOUZE <> ST BARTHELEMY;BEAUCOUZE  HAUTE ROCHE;ST BARTH > BEAUCOUZE 9.0;17353;VAURAG-E;VAURAGERE;22290;47.472892,-0.63558867
268457298;268739109;2021-03-08T09:32:13+01:00;2021-03-08T09:32:13+01:00;2021-03-08T09:34:36+01:00;2021-03-08T09:34:39+01:00;F;2021-03-08T09:35:57+01:00;04;BEAUCOUZE <> ST BARTHELEMY;BEAUCOUZE L'ATOLL;ST BARTH > L'ATOLL 9.0;12111;ELYSEE-E;ELYSEE;20767;47.473705,-0.58488043
268440677;268520706;2021-03-08T21:08:00+01:00;2021-03-08T21:08:00+01:00;2021-03-08T21:08:00+01:00;2021-03-08T21:08:00+01:00;T;2021-03-08T05:06:55+01:00;01;BELLE BEILLE <> MONPLAISIR;TEST NOIR;Rentrée Monplaisir > CTB;4900;RDCTB;DEPOT C T B;26006;47.495794,-0.56873426
268459362;268710199;2021-03-08T09:35:25+01:00;2021-03-08T09:35:25+01:00;2021-03-08T09:34:49+01:00;2021-03-08T09:34:49+01:00;F;2021-03-08T09:35:57+01:00;04;BEAUCOUZE <> ST BARTHELEMY;SAINT BARTHELEMY;L'ATOLL > ST BARTH 9.0;17738;VERDUN-E;VERDUN;32668;47.468465,-0.49282911
268464017;268775477;2021-03-08T09:34:32+01:00;2021-03-08T09:34:32+01:00;2021-03-08T09:34:46+01:00;2021-03-08T09:34:46+01:00;F;2021-03-08T09:35:57+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS A;5A CIRCULAIRE 9.0;18069;PARCGA-E;GARENNE;16675;47.478343,-0.5765448
268481768;269132323;2021-03-08T09:31:26+01:00;2021-03-08T09:31:26+01:00;2021-03-08T09:34:25+01:00;2021-03-08T09:34:33+01:00;F;2021-03-08T09:35:57+01:00;10;ST LEZIN SORGES <> SCHWEITZER;SORGES;SCHWEITZER > SORGES 9.0;11666;BOURSE-E;BOURSE;19507;47.442577,-0.4951163
268484820;269198872;2021-03-08T09:33:04+01:00;2021-03-08T09:33:04+01:00;2021-03-08T09:34:55+01:00;2021-03-08T09:34:55+01:00;F;2021-03-08T09:35:57+01:00;11;LAC MAINE <> STE GEMMES CL ANJOU;CLINIQUE DE L'ANJOU;L'HOIRIE > CLINIQUE 9.0;9741;VAUBA2-E;VAUBAN;18400;47.459991,-0.56074264
268464619;268804647;2021-03-08T09:35:03+01:00;2021-03-08T09:35:03+01:00;2021-03-08T09:34:00+01:00;2021-03-08T09:34:07+01:00;F;2021-03-08T09:35:17+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS B;5B CIRCULAIRE 1.1;11213;HAUTPR-E;HAUT PRESSOIR;52;47.453185,-0.53801197
268500531;269458692;2021-03-08T09:35:50+01:00;2021-03-08T09:35:50+01:00;2021-03-08T09:34:07+01:00;2021-03-08T09:34:10+01:00;F;2021-03-08T09:35:17+01:00;A;ARDENNE <> ROSERAIE;TEST NOIR;ARD Voie 2 -> BOT1;1144;1ACAS;ACACIAS;16233;47.503665,-0.58647182
268441076;268543524;2021-03-08T09:37:37+01:00;2021-03-08T09:37:37+01:00;2021-03-08T09:33:44+01:00;2021-03-08T09:33:47+01:00;F;2021-03-08T09:35:03+01:00;01;BELLE BEILLE <> MONPLAISIR;BELLE BEILLE;MONPLAISIR > BELLE-BEILLE 9.0;10912;I U T -E;IUT;31087;47.480511,-0.60297925
268442866;268609045;2021-03-08T09:33:38+01:00;2021-03-08T09:33:38+01:00;2021-03-08T09:33:29+01:00;2021-03-08T09:33:50+01:00;F;2021-03-08T09:35:03+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;TRELAZE QUANTINIERE;ST SYLVAIN > TRELAZE 9.0;9283;BRISEPOT;BRISEPOTIERE;2222;47.479453,-0.52733485
268450308;268644662;2021-03-08T09:33:56+01:00;2021-03-08T09:33:56+01:00;2021-03-08T09:33:41+01:00;2021-03-08T09:33:46+01:00;F;2021-03-08T09:35:03+01:00;03;MURS ERIGNE <> ADEZIERE SALETTE;AVRILLE ADEZIERE;MURS > ADEZIERE 9.0;18543;TERNEI-E;TERNIERE;3391;47.505654,-0.59327601
268460995;268709639;2021-03-08T09:33:24+01:00;2021-03-08T09:33:24+01:00;2021-03-08T09:33:29+01:00;2021-03-08T09:33:34+01:00;F;2021-03-08T09:35:03+01:00;04;BEAUCOUZE <> ST BARTHELEMY;SAINT BARTHELEMY;BEAUCOUZE > ST BARTH 9.0;1482;ROUAIRIE;ROUAIRIE;19971;47.475598,-0.63888622
268465218;268775456;2021-03-08T09:32:48+01:00;2021-03-08T09:32:48+01:00;2021-03-08T09:33:26+01:00;2021-03-08T09:33:49+01:00;F;2021-03-08T09:35:03+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS A;5A CIRCULAIRE 9.0;11622;PALLACH;JAN PALLACH;22076;47.44617,-0.55908887
268468179;268831542;2021-03-08T09:29:19+01:00;2021-03-08T09:29:19+01:00;2021-03-08T09:33:50+01:00;2021-03-08T09:33:50+01:00;F;2021-03-08T09:35:03+01:00;06;BOUCHEMAINE <> Z I  EST;ZI EST;BOUCHEMAINE>HAR>ZI EST 1.1;18940;COINTR-E;COINTREAU;6267;47.476461,-0.50739275
268478771;269070861;2021-03-08T09:33:10+01:00;2021-03-08T09:33:10+01:00;2021-03-08T09:33:44+01:00;2021-03-08T09:33:50+01:00;F;2021-03-08T09:35:03+01:00;09;ESPACE ANJOU <> EVENTARD;ESPACE ANJOU;EVENTARD > ESPACE ANJOU 9.0;4707;FACUL-SS;FACULTE ST SERGE;7400;47.47925,-0.5507442
268484185;269098765;2021-03-08T09:33:00+01:00;2021-03-08T09:33:00+01:00;2021-03-08T09:34:16+01:00;2021-03-08T09:34:23+01:00;F;2021-03-08T09:35:37+01:00;10;ST LEZIN SORGES <> SCHWEITZER;SCHWEITZER;ST LEZIN > SCHWEITZER 9.0;3862;BEAUMAN;BEAUMANOIR;27618;47.451616,-0.51043225
268487352;269163787;2021-03-08T09:32:16+01:00;2021-03-08T09:32:16+01:00;2021-03-08T09:34:31+01:00;2021-03-08T09:34:31+01:00;F;2021-03-08T09:35:37+01:00;11;LAC MAINE <> STE GEMMES CL ANJOU;L'HOIRIE LAC DE MAINE;CLINIQUE > L'HOIRIE 9.0;2460;BEAUVAL;BEAUVAL;9892;47.451457,-0.55065786
268436412;268512553;2021-03-08T09:44:08+01:00;2021-03-08T09:44:08+01:00;2021-03-08T09:43:19+01:00;2021-03-08T09:43:30+01:00;F;2021-03-08T09:44:39+01:00;01;BELLE BEILLE <> MONPLAISIR;MONPLAISIR;BELLE-BEILLE > MONPLAISIR 1.1;11806;MONPEV-E;MONPLAISIR;4984;47.490749,-0.52771674
268484830;269198882;2021-03-08T09:41:09+01:00;2021-03-08T09:41:09+01:00;2021-03-08T09:43:18+01:00;2021-03-08T09:43:18+01:00;F;2021-03-08T09:44:39+01:00;11;LAC MAINE <> STE GEMMES CL ANJOU;CLINIQUE DE L'ANJOU;L'HOIRIE > CLINIQUE 9.0;12570;APPENT-E;APPENTIS;20678;47.445231,-0.54660531
268498793;269422864;2021-03-08T09:43:00+01:00;2021-03-08T09:43:00+01:00;2021-03-08T09:42:42+01:00;2021-03-08T09:43:21+01:00;F;2021-03-08T09:44:39+01:00;A;ARDENNE <> ROSERAIE;AVRILLE ARDENNE;ARO Voie 2 -> ARD Voie 1 par HDV;7278;2JMOU;JEAN MOULIN;14673;47.490517,-0.55192627
268501239;269422871;2021-03-08T09:43:00+01:00;2021-03-08T09:43:00+01:00;2021-03-08T09:43:00+01:00;2021-03-08T09:43:27+01:00;F;2021-03-08T09:44:39+01:00;A;ARDENNE <> ROSERAIE;AVRILLE ARDENNE;ARO Voie 2 -> ARD Voie 1 par HDV;10896;2ACAS;ACACIAS;12080;47.503742,-0.58626353
268437034;268512539;2021-03-08T09:41:01+01:00;2021-03-08T09:41:01+01:00;2021-03-08T09:42:36+01:00;2021-03-08T09:42:50+01:00;F;2021-03-08T09:44:19+01:00;01;BELLE BEILLE <> MONPLAISIR;MONPLAISIR;BELLE-BEILLE > MONPLAISIR 1.1;7878;MENDES-E;MENDES FRANCE;25308;47.472942,-0.54563635
268441078;268554241;2021-03-08T09:39:01+01:00;2021-03-08T09:39:01+01:00;2021-03-08T09:35:14+01:00;2021-03-08T09:41:44+01:00;F;2021-03-08T09:44:19+01:00;01;BELLE BEILLE <> MONPLAISIR;TEST NOIR;Rentrée Belle-Beille > CTB;0;MATEC.;MAISON DE TECHNOPOLE;9274;47.478332,-0.60512933
268447610;268579115;2021-03-08T09:41:18+01:00;2021-03-08T09:41:18+01:00;2021-03-08T09:43:16+01:00;2021-03-08T09:43:16+01:00;F;2021-03-08T09:44:19+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;BANCHAIS;TRELAZE > BANCHAIS 9.0;13669;CHATEN-E;CHATENAY;2767;47.482539,-0.52118074
268484192;269098772;2021-03-08T09:41:00+01:00;2021-03-08T09:41:00+01:00;2021-03-08T09:42:55+01:00;2021-03-08T09:43:08+01:00;F;2021-03-08T09:44:19+01:00;10;ST LEZIN SORGES <> SCHWEITZER;SCHWEITZER;ST LEZIN > SCHWEITZER 9.0;6341;INTERMIL;INTERMARCHE;3434;47.454544,-0.53476762
268486662;269199374;2021-03-08T09:40:07+01:00;2021-03-08T09:40:07+01:00;2021-03-08T09:42:24+01:00;2021-03-08T09:43:00+01:00;F;2021-03-08T09:44:19+01:00;11;LAC MAINE <> STE GEMMES CL ANJOU;SAINTE GEMMES;L'HOIRIE > STE GEMMES 9.0;4028;PERUSS-E;PERUSSAIE;4185;47.465499,-0.59543423
268488037;269164292;2021-03-08T09:41:25+01:00;2021-03-08T09:41:25+01:00;2021-03-08T09:43:11+01:00;2021-03-08T09:43:11+01:00;F;2021-03-08T09:44:19+01:00;11;LAC MAINE <> STE GEMMES CL ANJOU;L'HOIRIE LAC DE MAINE;STE GEMMES > L'HOIRIE 9.0;1084;VANRIE;LA VENRIE;23633;47.421352,-0.56994229
268502390;269422857;2021-03-08T09:41:30+01:00;2021-03-08T09:41:30+01:00;2021-03-08T09:42:20+01:00;2021-03-08T09:42:58+01:00;F;2021-03-08T09:44:19+01:00;A;ARDENNE <> ROSERAIE;AVRILLE ARDENNE;ARO Voie 2 -> ARD Voie 1 par HDV;4126;2FMBL;FOCH MAISONBLEUE;3788;47.469081,-0.54958228
268441305;268543508;2021-03-08T09:39:04+01:00;2021-03-08T09:39:04+01:00;2021-03-08T09:42:35+01:00;2021-03-08T09:42:35+01:00;F;2021-03-08T09:43:40+01:00;01;BELLE BEILLE <> MONPLAISIR;BELLE BEILLE;MONPLAISIR > BELLE-BEILLE 9.0;5413;OFFTOURI;OFFICE DE TOURISME;26477;47.468858,-0.55815867
268451703;268644633;2021-03-08T09:42:35+01:00;2021-03-08T09:42:35+01:00;2021-03-08T09:42:07+01:00;2021-03-08T09:42:30+01:00;F;2021-03-08T09:43:40+01:00;03;MURS ERIGNE <> ADEZIERE SALETTE;AVRILLE ADEZIERE;MURS > ADEZIERE 9.0;9515;DELATTAS;DE LATTRE;27760;47.453368,-0.54118015
268461981;268804630;2021-03-08T09:39:26+01:00;2021-03-08T09:39:26+01:00;2021-03-08T09:42:16+01:00;2021-03-08T09:42:32+01:00;F;2021-03-08T09:43:40+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS B;5B CIRCULAIRE 1.1;6073;EBLE  -E;EBLE;18302;47.455378,-0.56630447
268466425;268804613;2021-03-08T09:42:27+01:00;2021-03-08T09:42:27+01:00;2021-03-08T09:42:13+01:00;2021-03-08T09:42:26+01:00;F;2021-03-08T09:43:40+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS B;5B CIRCULAIRE 1.1;1174;LIZE.;LIZE;26415;47.487083,-0.57439378
268478060;268967201;2021-03-08T09:40:00+01:00;2021-03-08T09:40:00+01:00;2021-03-08T09:41:57+01:00;2021-03-08T09:42:23+01:00;F;2021-03-08T09:43:40+01:00;08;PONTS CE <>  AQUAVITA H. RECULEE;AQUAVITA VERNEAU;PONTS DE CE > AQUAVITA 9.0;9594;BREMON-E;GARES BREMONT;25430;47.465975,-0.55935588
268463312;268775428;2021-03-08T09:42:01+01:00;2021-03-08T09:42:01+01:00;2021-03-08T09:42:20+01:00;2021-03-08T09:42:36+01:00;F;2021-03-08T09:44:00+01:00;05;CIRCULAIRE VERNEAU GARE EUROPE;CIRCULAIRE SENS A;5A CIRCULAIRE 9.0;970;CHARNA-E;CHARNASSERIE;5036;47.491894,-0.5566357
268471402;268833034;2021-03-08T09:42:00+01:00;2021-03-08T09:42:00+01:00;2021-03-08T09:42:38+01:00;2021-03-08T09:42:38+01:00;F;2021-03-08T09:44:00+01:00;06;BOUCHEMAINE <> Z I  EST;ZI EST;CHANTOURTEAU > ZI EST 1.1;3173;PETPORT;PETIT PORT;5677;47.425904,-0.60958405
268480020;269070849;2021-03-08T09:40:00+01:00;2021-03-08T09:40:00+01:00;2021-03-08T09:42:43+01:00;2021-03-08T09:42:43+01:00;F;2021-03-08T09:44:00+01:00;09;ESPACE ANJOU <> EVENTARD;ESPACE ANJOU;EVENTARD > ESPACE ANJOU 9.0;0;EVENTA T;EVENTARD;8776;47.496843,-0.51490969
268443497;268575031;2021-03-08T09:43:00+01:00;2021-03-08T09:43:00+01:00;2021-03-08T09:41:52+01:00;2021-03-08T09:41:52+01:00;F;2021-03-08T09:43:01+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;ST SYLVAIN GAUGUIN;TRELAZE > ST SYLVAIN 9.0;20282;GARD-D-E;MAIRIE SAINT SYLVAIN;735774;47.519956,-0.47102685
268460434;268709676;2021-03-08T09:40:45+01:00;2021-03-08T09:40:45+01:00;2021-03-08T09:41:43+01:00;2021-03-08T09:41:47+01:00;F;2021-03-08T09:43:01+01:00;04;BEAUCOUZE <> ST BARTHELEMY;SAINT BARTHELEMY;BEAUCOUZE > ST BARTH 9.0;13244;LAREU-E;LA REUX;13697;47.469439,-0.51040266
268461006;268709650;2021-03-08T09:42:52+01:00;2021-03-08T09:42:52+01:00;2021-03-08T09:41:52+01:00;2021-03-08T09:41:52+01:00;F;2021-03-08T09:43:01+01:00;04;BEAUCOUZE <> ST BARTHELEMY;SAINT BARTHELEMY;BEAUCOUZE > ST BARTH 9.0;4784;DARWIN;DARWIN;13304;47.473846,-0.60419119
268474334;268938262;2021-03-08T09:39:46+01:00;2021-03-08T09:39:46+01:00;2021-03-08T09:41:36+01:00;2021-03-08T09:41:36+01:00;F;2021-03-08T09:43:01+01:00;07;HOPITAL <> MONTREUIL JUIGNE;LORRAINE;ALLEMAGNE > LORRAINE D.1;9963;POIVRE;POIVRE;690308;47.513572,-0.59303439
268477302;268998683;2021-03-08T09:43:13+01:00;2021-03-08T09:43:13+01:00;2021-03-08T09:41:44+01:00;2021-03-08T09:41:44+01:00;F;2021-03-08T09:43:01+01:00;08;PONTS CE <>  AQUAVITA H. RECULEE;MAIRIE DES PONTS DE CE;AQUAVITA > PONTS DE CE 9.0;7231;VIVIER-E;VIVIERS;27166;47.451514,-0.53497591
268479424;269034261;2021-03-08T09:44:40+01:00;2021-03-08T09:44:40+01:00;2021-03-08T09:41:42+01:00;2021-03-08T09:41:48+01:00;F;2021-03-08T09:43:01+01:00;09;ESPACE ANJOU <> EVENTARD;EVENTARD par MONPLAISIR;ESPACE ANJOU > EVENTARD 9.0;7205;CITESO-E;CITE LA SOLIDARITE;3002;47.488414,-0.53587722
268488035;269164290;2021-03-08T09:40:09+01:00;2021-03-08T09:40:09+01:00;2021-03-08T09:41:34+01:00;2021-03-08T09:41:47+01:00;F;2021-03-08T09:43:01+01:00;11;LAC MAINE <> STE GEMMES CL ANJOU;L'HOIRIE LAC DE MAINE;STE GEMMES > L'HOIRIE 9.0;613;LECHENE;LE CHENE;12874;47.420966,-0.57598221
268438010;268543493;2021-03-08T09:41:54+01:00;2021-03-08T09:41:54+01:00;2021-03-08T09:40:29+01:00;2021-03-08T09:41:24+01:00;F;2021-03-08T09:42:41+01:00;01;BELLE BEILLE <> MONPLAISIR;BELLE BEILLE;MONPLAISIR > BELLE-BEILLE 9.0;1217;ALLONNEA;ALLONNEAU;16562;47.485115,-0.52697546
268446927;268575037;2021-03-08T09:25:00+01:00;2021-03-08T09:25:00+01:00;2021-03-08T09:27:49+01:00;2021-03-08T09:41:31+01:00;F;2021-03-08T09:42:41+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;ST SYLVAIN GAUGUIN;TRELAZE > ST SYLVAIN 9.0;22398;STSYCH-A;SAINT SYLVAIN;701827;47.525302,-0.46101086
268451002;268644644;2021-03-08T09:39:00+01:00;2021-03-08T09:39:00+01:00;2021-03-08T09:40:13+01:00;2021-03-08T09:41:12+01:00;F;2021-03-08T09:42:41+01:00;03;MURS ERIGNE <> ADEZIERE SALETTE;AVRILLE ADEZIERE;MURS > ADEZIERE 9.0;12927;BEAURE-E;BEAUREPAIRE;6393;47.473964,-0.55952478
268452575;268644612;2021-03-08T09:40:35+01:00;2021-03-08T09:40:35+01:00;2021-03-08T09:41:33+01:00;2021-03-08T09:41:33+01:00;F;2021-03-08T09:42:41+01:00;03;MURS ERIGNE <> ADEZIERE SALETTE;AVRILLE ADEZIERE;MURS > ADEZIERE 9.0;1156;CARMET;JEAN CARMET;9979;47.400376,-0.54346436
268453682;268676645;2021-03-08T09:44:25+01:00;2021-03-08T09:44:25+01:00;2021-03-08T09:41:28+01:00;2021-03-08T09:41:28+01:00;F;2021-03-08T09:42:41+01:00;03;MURS ERIGNE <> ADEZIERE SALETTE;MURS ERIGNE;ADEZIERE > MURS 9.0;11843;TROIPA-E;TROIS PAROISSES;22352;47.44173,-0.53464763
268467528;268866062;2021-03-08T09:37:30+01:00;2021-03-08T09:37:30+01:00;2021-03-08T09:41:05+01:00;2021-03-08T09:41:31+01:00;F;2021-03-08T09:42:41+01:00;06;BOUCHEMAINE <> Z I  EST;BOUCHEMAINE CENTRE;ZI EST > BOUCHEMAINE 9.0;4357;SECUSOCI;SECURITE SOCIALE;26877;47.469108,-0.54018552
268482291;269132292;2021-03-08T09:40:38+01:00;2021-03-08T09:40:38+01:00;2021-03-08T09:41:15+01:00;2021-03-08T09:41:22+01:00;F;2021-03-08T09:42:41+01:00;10;ST LEZIN SORGES <> SCHWEITZER;SORGES;SCHWEITZER > SORGES 9.0;770;VOLTAIR;VOLTAIRE;10823;47.484835,-0.53136876
268499636;269454350;2021-03-08T09:41:40+01:00;2021-03-08T09:41:40+01:00;2021-03-08T09:41:17+01:00;2021-03-08T09:41:23+01:00;F;2021-03-08T09:42:41+01:00;A;ARDENNE <> ROSERAIE;ANGERS ROSERAIE;ARD Voie 2 -> ARO Voie 2 par HDV;6343;1BMAI;BERGES DE MAINE;16196;47.479255,-0.54948313
268482764;269096229;2021-03-08T09:39:00+01:00;2021-03-08T09:39:00+01:00;2021-03-08T09:40:56+01:00;2021-03-08T09:41:08+01:00;F;2021-03-08T09:42:21+01:00;10;ST LEZIN SORGES <> SCHWEITZER;SCHWEITZER;SORGES > SCHWEITZER 9.0;11591;PLACEN-E;PLACE NEY;19486;47.478399,-0.54334281
268485537;269164331;2021-03-08T09:40:00+01:00;2021-03-08T09:40:00+01:00;2021-03-08T09:41:08+01:00;2021-03-08T09:41:14+01:00;F;2021-03-08T09:42:21+01:00;11;LAC MAINE <> STE GEMMES CL ANJOU;L'HOIRIE LAC DE MAINE;STE GEMMES > L'HOIRIE 9.0;16734;SEURAT-E;C.C. MOLLIERE;30002;47.460735,-0.61748326
268486660;269199372;2021-03-08T09:38:37+01:00;2021-03-08T09:38:37+01:00;2021-03-08T09:40:56+01:00;2021-03-08T09:40:56+01:00;F;2021-03-08T09:42:21+01:00;11;LAC MAINE <> STE GEMMES CL ANJOU;SAINTE GEMMES;L'HOIRIE > STE GEMMES 9.0;3550;JEAN M-E;JEAN MONNET;14704;47.465513,-0.6012887
268437505;268512532;2021-03-08T09:42:43+01:00;2021-03-08T09:42:43+01:00;2021-03-08T09:42:08+01:00;2021-03-08T09:42:08+01:00;F;2021-03-08T09:43:20+01:00;01;BELLE BEILLE <> MONPLAISIR;MONPLAISIR;BELLE-BEILLE > MONPLAISIR 1.1;6048;ACADEMIE;ACADEMIE;913399;47.467574,-0.55911098
268441304;268543507;2021-03-08T09:38:04+01:00;2021-03-08T09:38:04+01:00;2021-03-08T09:42:04+01:00;2021-03-08T09:42:10+01:00;F;2021-03-08T09:43:20+01:00;01;BELLE BEILLE <> MONPLAISIR;BELLE BEILLE;MONPLAISIR > BELLE-BEILLE 9.0;5331;ACAD-PLA;ACADEMIE;33737;47.468357,-0.55875533
268478775;269070865;2021-03-08T09:40:00+01:00;2021-03-08T09:40:00+01:00;2021-03-08T09:41:17+01:00;2021-03-08T09:41:55+01:00;F;2021-03-08T09:43:20+01:00;09;ESPACE ANJOU <> EVENTARD;ESPACE ANJOU;EVENTARD > ESPACE ANJOU 9.0;6257;FO-LOR-R;FOCH MAISON BLEUE;170;47.469665,-0.54891037
268437041;268512546;2021-03-08T09:49:15+01:00;2021-03-08T09:49:15+01:00;2021-03-08T09:49:51+01:00;2021-03-08T09:50:32+01:00;F;2021-03-08T09:51:38+01:00;01;BELLE BEILLE <> MONPLAISIR;MONPLAISIR;BELLE-BEILLE > MONPLAISIR 1.1;9917;SCHWTZ-E;MIMOSAS;8671;47.481544,-0.52321186
268439639;268543525;2021-03-08T09:50:00+01:00;2021-03-08T09:50:00+01:00;2021-03-08T09:50:14+01:00;2021-03-08T09:50:14+01:00;F;2021-03-08T09:51:38+01:00;01;BELLE BEILLE <> MONPLAISIR;BELLE BEILLE;MONPLAISIR > BELLE-BEILLE 9.0;11475;MATEC.;MAISON DE TECHNOPOLE;9274;47.478332,-0.60512933
268442878;268609057;2021-03-08T09:48:02+01:00;2021-03-08T09:48:02+01:00;2021-03-08T09:50:19+01:00;2021-03-08T09:50:21+01:00;F;2021-03-08T09:51:38+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;TRELAZE QUANTINIERE;ST SYLVAIN > TRELAZE 9.0;12933;BOUGO.-E;BOURGONNIER;10871;47.461666,-0.54120375
268446937;268609034;2021-03-08T09:50:20+01:00;2021-03-08T09:50:20+01:00;2021-03-08T09:50:13+01:00;2021-03-08T09:50:31+01:00;F;2021-03-08T09:51:38+01:00;02;ST SYLVAIN BANCHAIS <>TRELAZE;TRELAZE QUANTINIERE;ST SYLVAIN > TRELAZE 9.0;3043;BASMORTI;BAS MORTIER;7483;47.515334,-0.47456932
268478783;269070873;2021-03-08T09:49:08+01:00;2021-03-08T09:49:08+01:00;2021-03-08T09:50:32+01:00;2021-03-08T09:50:32+01:00;F;2021-03-08T09:51:38+01:00;09;ESPACE ANJOU <> EVENTARD;ESPACE ANJOU;EVENTARD > ESPACE ANJOU 9.0;8711;JEBOUI-E;JEAN BOUIN;32451;47.459011,-0.53283187
268439086;268512516;2021-03-08T09:48:00+01:00;2021-03-08T09:48:00+01:00;2021-03-08T09:49:21+01:00;2021-03-08T09:49:53+01:00;F;2021-03-08T09:51:18+01:00;01;BELLE BEILLE <> MONPLAISIR;MONPLAISIR;BELLE-BEILLE > MONPLAISIR 1.1;994;CITEUNIV;CITE UNIVERSITAIRE;30394;47.478911,-0.59792528
268470037;268865575;2021-03-08T09:50:26+01:00;2021-03-08T09:50:26+01:00;2021-03-08T09:50:05+01:00;2021-03-08T09:50:09+01:00;F;2021-03-08T09:51:18+01:00;06;BOUCHEMAINE <> Z I  EST;BOUCHEMAINE CHANTOURTEAU;ZI EST > CHANTOURTEAU 9.0;13341;CAMLAC-E;LAC DE MAINE CAMPING;1059;47.457687,-0.59718081
